NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,x,y
2330079500,101,동탄지구대,1,127.0768118,37.20747381
2330081300,101,해남군수협동탄센트럴지점,0,127.0634713,37.20889814
2330083800,101,다솜아이어린이집,0,127.0623384,37.21020009
2330084000,101,동탄사임당어린이집,0,127.0643112,37.21031709
2330086200,101,동탄아이자람어린이집,0,127.0629083,37.21102734
2330090100,101,능동고교삼거리,0,127.0578035,37.21287129
2330092700,101,영천교회,0,127.062496,37.2137684
2330105900,101,삼성물산화성캠프,0,127.0720412,37.21993336
2330106500,101,삼성물산화성캠프,0,127.073396,37.22060052
2330150900,101,대평별장,0,127.0753373,37.21363376
2330207300,104,동부대로5지하차도남측,0,127.0861134,37.17016722
2330209800,104,동탄2지하차도남측,0,127.0881297,37.20868296
2330210100,101,방아다리공원앞,0,127.0881532,37.18245951
2330210700,104,청운교남측,0,127.0887398,37.16768199
2330214402,101,영천동152-21,0,127.0943132,37.21448678
2330214900,101,정밀계측단지앞교차로,0,127.0927855,37.18894419
2330238104,101,영천동99-8,0,127.0998138,37.21322377
2330238601,101,동탄5동행정복지센터,1,127.1034282,37.20989663
2330278300,104,송동지하차도동측,0,127.0921617,37.16480646
2330279500,101,송동산49-4,0,127.1057495,37.1752538
2330302800,101,오동교,0,127.0840659,37.16157758
2330302902,101,방교동875-11,0,127.0858367,37.18147464
2330321100,101,숲속마을사거리,0,127.0590682,37.20957379
2330322301,101,반송동229,0,127.0659213,37.20960456
2330322305,101,반송동227-1,0,127.0646631,37.21017092
2330351102,101,오산동산88-73,1,127.0974924,37.19844839
2330353300,101,동탄메디피아,0,127.1108728,37.20564506
2330353700,101,펜테리움센트럴파크2차아파트,0,127.114613,37.17707225
2330353800,101,산척동54-7,1,127.1148191,37.17575776
2330354000,101,농협장지점,0,127.1182049,37.15488577
2330360700,102,오산동967-818,0,127.0883159,37.20062843
2330361600,101,송동456,0,127.0934874,37.16530338
2330363900,101,장지동산120-11,1,127.1063105,37.16290335
2330364100,101,동탄2롯데캐슬,0,127.1076269,37.15841834
2330364402,101,영천동79-5,0,127.1050791,37.21683239
2330364900,101,영천동697,0,127.1126034,37.2092452
2330406200,102,반송동166-1,0,127.0670834,37.18750317
2330407504,101,나루고등학교,1,127.0719103,37.18727426
2330407800,101,반송동197-4,0,127.0744334,37.19003334
2330408200,101,반송동116-8,0,127.0760704,37.19761635
2330409800,101,오산동302-1,1,127.098972,37.18969555
2330410200,101,영천동685-8,0,127.1112181,37.20748185
2330413100,101,영천동757-4,0,127.1274561,37.2024458
2330448900,101,산척동산114-1,0,127.1203032,37.16962655
2330451300,101,목동315,0,127.1260025,37.18019203
2330454400,101,방교동850,0,127.0886434,37.17630892
2330454800,101,방교동787,0,127.0887309,37.18077507
2330457400,101,방교동776-2,0,127.0914556,37.18271653
2330459600,102,오산동967-119,0,127.0965925,37.20286424
2330460300,101,영천동506-1,0,127.1014045,37.21137996
2330460900,101,영천동29,0,127.1090662,37.21858751
2330461500,101,영천동351,0,127.0925302,37.21446288
2330464300,101,반송동230,0,127.0675075,37.20996324
2330464600,101,반송동227,0,127.0681391,37.21072446
2330469000,101,능동1275,0,127.0507466,37.19826449
2330159901,104,동탄지하차도북측,0,127.0956593,37.20472
2330539000,101,신동557,0,127.1352119,37.17347831
2330120100,106,동탄JC,0,127.0905461,37.17811192
2330527401,103,신리터널(서측),0,127.1035746,37.17804465
2330013608,101,삼성반도체사거리,0,127.0772186,37.21840056
2330013609,101,NH-OIL동탄농협셀프,0,127.0762117,37.22041367
2330020601,101,반월동950,0,127.0683715,37.22523734
2330065900,101,나루교사거리,1,127.0810072,37.19460266
2330070400,101,문화센터삼거리,1,127.0741202,37.19982654
2330078300,101,노작공원사거리,1,127.0757355,37.2065463
2330082400,101,KB국민은행동탄능동지점,1,127.0614745,37.20967044
2330089700,101,카페루멘,0,127.0636407,37.21273258
2330093300,101,영천교회,0,127.0623043,37.21394085
2330096800,101,아이캐슬어린이집,0,127.0549358,37.21525099
2330207600,101,AP시스템앞,1,127.0867122,37.17250626
2330209000,101,동탄교차로,0,127.0880438,37.19425302
2330209400,104,동부대로2지하차도북측,0,127.0880979,37.2063588
2330209600,104,동부대로3지하차도,0,127.0881202,37.20193075
2330210200,101,경기도시공사입구,1,127.0881436,37.16630829
2330210800,104,청운교북측,0,127.0888257,37.16788139
2330211400,104,오산리천1교,0,127.0895677,37.18516878
2330212501,101,방교동853,1,127.090896,37.1735732
2330214200,101,오산동967-1257,1,127.092742,37.20143023
2330214700,101,오산동967-1177,0,127.0927404,37.19843909
2330215000,101,동탄신리천로-1,1,127.0927912,37.18658087
2330215001,101,오산동740-2,0,127.0927897,37.18784096
2330237900,104,영내지하차도서측,0,127.0954066,37.21579307
2330238200,101,오산동970,1,127.0987882,37.19437685
2330239700,101,동탄공공임대주택부근,1,127.1192236,37.17144171
2330279501,101,송동681-78,0,127.1052415,37.1762679
2330281500,104,생태터널남측,0,127.1204742,37.17578135
2330282500,104,신리지하차도북측,0,127.1242568,37.17408031
2330302600,101,석우동114,1,127.0813241,37.20782792
2330303101,101,방교동855,0,127.0885196,37.17145097
2330303500,101,시스템알앤디,1,127.0913036,37.1751885
2330323302,101,방교동791,0,127.0897689,37.17962478
2330349100,101,오산동967-1054,0,127.0880572,37.1969119
2330349200,101,오산동967-925,0,127.0896886,37.19832875
2330351702,101,장지동230-4,0,127.10098,37.15685313
2330351802,101,송동62,0,127.1041259,37.16678934
2330352200,101,영천동673-5,0,127.1073574,37.20772245
2330352301,101,영천동712,0,127.1053542,37.20931113
2330353900,101,산척동산90,1,127.1149899,37.16610685
2330354501,101,목동340,0,127.1245571,37.18117198
2330360900,101,오산동967-951,0,127.0897053,37.19954347
2330361700,101,장지동910-428,0,127.0967132,37.16299832
2330361800,101,장지동산120-50,0,127.096757,37.16432076
2330402700,101,은행사거리,1,127.0610688,37.20884996
2330404200,101,반송동53-1,0,127.0623434,37.20656377
2330405600,101,반송동145-5,0,127.0664704,37.19442308
2330407000,102,반송동170-26,0,127.0697274,37.18588182
2330407200,101,반송동163-5,0,127.0705968,37.1880501
2330407300,101,반송중사거리,0,127.0714262,37.18896438
2330407400,101,반송중사거리,0,127.0718079,37.18928179
2330407505,101,반송동303-1,1,127.0715071,37.18751241
2330407700,101,반송동210,0,127.0739041,37.1880865
2330411000,101,영천동687-7,0,127.1132725,37.20847803
2330411500,101,한백중학교,0,127.1152609,37.20641861
2330411700,101,영천동739-5,0,127.1223512,37.20395867
2330447700,101,산척동산116,0,127.1193033,37.16910993
2330449300,101,산척동산39-3,0,127.122128,37.16966822
2330450000,103,속성변화점,0,127.1282274,37.16950994
2330451100,101,목동312-3,0,127.1262525,37.18084196
2330452300,103,속성변화점,0,127.1232528,37.18190848
2330452800,103,속성변화점,0,127.1046546,37.16641015
2330453000,101,장지동151,0,127.1042797,37.15864438
2330454300,103,속성변화점,0,127.0903684,37.16950971
2330457600,101,방교동786,0,127.0920556,37.18339979
2330457800,101,방교동786,0,127.0904307,37.18340811
2330458800,102,오산동691-1,0,127.0876684,37.18757428
2330460200,101,영천동산24-1,0,127.101117,37.21053838
2330460700,101,영천동99-8,0,127.0990297,37.2134547
2330464000,101,반송동227,0,127.0664826,37.21121309
2330467500,101,능동1252,0,127.0527464,37.20378053
2330468900,101,능동1275,0,127.0511341,37.19846447
2330538800,101,신동636-1,0,127.1271044,37.17395132
2330539800,101,신동513,0,127.1407999,37.1757335
2330530701,106,동탄IC,0,127.1377829,37.20782853
2330529401,104,중리1교(동측),0,127.1311162,37.20218543
2330354200,101,목동산60,0,127.1203276,37.18624258
2330013502,104,중리교,0,127.1343884,37.20333953
2330013602,104,나래교,0,127.0823557,37.20651971
2330061600,101,탄요유적공원삼거리,1,127.078483,37.18602924
2330066300,101,사랑밭교회,0,127.0801511,37.19570414
2330068900,101,영스키친,0,127.0780077,37.19853283
2330071500,101,공원로사거리,0,127.059886,37.20159733
2330082200,101,IBK기업은행동탄서지점,0,127.0619657,37.2095051
2330083300,101,숲속마을사거리,1,127.0592917,37.2100187
2330086000,101,동탄새소망교회,0,127.0688079,37.21096389
2330086300,103,속성변화점,0,127.0477019,37.2110505
2330092300,101,동탄인랜드교회,0,127.0636306,37.21366984
2330095900,101,포비어린이집,0,127.0557401,37.21475044
2330097000,101,고목정사거리,0,127.0567969,37.21533541
2330104600,101,제이에스부티크호텔,0,127.0792459,37.21924958
2330206501,101,방교동750-974,0,127.0846438,37.16333679
2330207701,101,방교동869,0,127.0886716,37.16321003
2330209500,104,동부대로2지하차도,0,127.088102,37.20705718
2330209900,101,동탄신리천로-2,1,127.0881279,37.1870158
2330210101,101,방교동788,0,127.0898056,37.18243357
2330210500,104,동탄2지하차도북측,0,127.0884092,37.21098208
2330213402,101,방교동793,0,127.0937041,37.18173335
2330214404,101,영천동156-1,1,127.0939069,37.21339568
2330214801,101,오산동967-128,0,127.0927252,37.19331715
2330215401,101,영천동272-6,1,127.0904271,37.21623905
2330238400,101,영천동787,1,127.0988283,37.20474717
2330281300,101,산척동291,1,127.1199798,37.17412074
2330283800,104,중리터널남측,0,127.1314574,37.19332795
2330302900,101,FINEST,1,127.0842496,37.17256527
2330303202,101,동탄6동행정복지센터,0,127.0889306,37.17313011
2330304300,101,재원로얄프라자,1,127.1114256,37.20591139
2330304500,101,롯데캐슬알바트로스아파트,1,127.1134258,37.19774112
2330324500,101,부영사랑으로모델하우스,1,127.102859,37.18128866
2330345301,101,기산동40-2,0,127.0547682,37.2165067
2330349301,101,오산동967-23,0,127.0896931,37.19775626
2330352100,101,동탄치동천체육공원,0,127.1071841,37.20608763
2330353600,101,산척동산111,0,127.1139921,37.16845577
2330354601,101,목동산21-2,0,127.1251711,37.18322386
2330363500,101,장지동산120-19,0,127.1024871,37.16063196
2330363800,101,장지동910-58,0,127.104478,37.16367243
2330404100,101,반송동49-10,0,127.0622538,37.20712326
2330408700,101,반송동195-13,0,127.0765047,37.18874006
2330408800,101,반송동194-1,0,127.0766554,37.18914834
2330411300,101,영천동710-1,0,127.1136429,37.20514662
2330448200,101,산척동산36-16,0,127.1205406,37.17043479
2330449000,101,산척동산36-15,0,127.1204281,37.17008483
2330450900,101,목동338-2,0,127.1253651,37.18031701
2330451400,101,목동337,0,127.1258776,37.17986707
2330452200,102,신동산205-20,0,127.1275274,37.18168354
2330453100,101,장지동150,0,127.1047297,37.15845274
2330454000,102,장지동산115-5,0,127.0989677,37.15504476
2330456300,101,방교동789,0,127.0904182,37.18136668
2330456600,101,방교동790,0,127.0912932,37.17996685
2330463800,101,반송동9-9,0,127.0655952,37.21074648
2330464700,101,석우동68,0,127.0743568,37.22488657
2330465500,101,석우동77,0,127.0763691,37.22235354
2330466800,101,푸른마을삼거리,0,127.0531044,37.20147642
2330467800,101,능동1271,0,127.0523215,37.19794787
2330467900,101,능동1271,0,127.051909,37.19773123
2330468000,101,능동1276-1,0,127.0514091,37.19746459
2330468800,101,능동1275,0,127.0513466,37.19856446
2330469400,101,능동1272,0,127.052034,37.19836449
2330496200,102,석우동362-3,0,127.0837243,37.2104347
2330517501,101,산척동782-1,0,127.1201692,37.16487759
2330504901,101,동탄2신도시센트럴스타(2021년12,0,127.0989721,37.18630844
2330504801,101,동탄2신도시센트럴스타(2021년12,1,127.0981924,37.18635481
2330503901,104,필봉터널(동측),0,127.0723087,37.17156865
2330504101,104,오산천2교,0,127.0821853,37.17273628
2330215403,101,영천교삼거리,0,127.0878667,37.21664751
2330120000,106,동탄JC남측,1,127.0949795,37.17394052
2330530001,104,중리2교(동측),0,127.1328336,37.20358119
2330526601,106,동탄JC,0,127.0961377,37.17813221
2330010901,104,오동교,0,127.0839795,37.16137269
2330017601,101,"안화7,8단지삼거리",0,127.0492273,37.21485358
2330068200,101,휴먼시아사거리,1,127.0655866,37.1978695
2330071200,101,푸른마을삼거리,0,127.0534902,37.20142597
2330076400,101,금호어울림앞교차로,0,127.067557,37.20439009
2330076900,104,열림교,0,127.0810672,37.20480227
2330079600,101,동탄보건지소,0,127.0788535,37.20753121
2330080500,101,우체국사거리,1,127.0782723,37.20835025
2330080900,101,센트럴파크사거리,1,127.0632543,37.20846123
2330081900,101,은행사거리,0,127.0612601,37.2092443
2330093600,101,남서울밀알교회,0,127.0551854,37.21402942
2330095500,101,능동한빛어린이집,0,127.0615631,37.21461462
2330106600,104,하나지하차도,0,127.0544775,37.2206433
2330211901,101,동탄초등학교,0,127.0904513,37.18952109
2330214500,104,신리천교남측,0,127.092766,37.18351684
2330215400,101,영천교차로,1,127.0943251,37.21588435
2330238000,104,방교터널동측,0,127.0975128,37.17249105
2330279600,104,장지지하차도동측,0,127.1060264,37.15678591
2330282200,104,산척지하차도북측,0,127.12354,37.16813078
2330304100,101,반도유보라아이비파크1차아파트,1,127.1096772,37.20325308
2330322102,101,센트럴파크사거리,0,127.0643891,37.20817053
2330349800,101,동탄역유보라아이비파크6차,1,127.0917267,37.20325248
2330353100,101,장지동산120-64,1,127.1103961,37.16567512
2330353901,101,산척동468,0,127.1178387,37.16791509
2330360800,102,오산동967-937,0,127.0883218,37.19953867
2330361000,101,오산동967-765,0,127.0897069,37.20054291
2330361400,101,오산동967-1191,0,127.0927288,37.20041218
2330362100,101,송동154-49,0,127.09681,37.16673349
2330363100,101,송동681-193,0,127.1003127,37.17518994
2330364600,101,장지동산14,0,127.1123348,37.16146153
2330365100,101,장지동96-1,0,127.1140638,37.15813791
2330402100,101,숲속초교사거리,1,127.0603926,37.20641671
2330403300,101,반송동45-7,0,127.0616119,37.2077703
2330403500,101,시온교회앞,0,127.0618305,37.20555706
2330404500,101,반송동48-8,0,127.0625617,37.20702644
2330405300,101,반송동150-10,0,127.0663061,37.19241026
2330405700,101,반송동144-3,0,127.0667304,37.19508151
2330406300,101,반송동145-18,1,127.0671942,37.19353276
2330407506,101,반송동303-1,1,127.0711954,37.18769653
2330408600,101,반송동194-15,0,127.0763592,37.18833995
2330409300,101,반송동113-8,0,127.0773541,37.19773919
2330410700,101,영천동701-10,0,127.1124882,37.205263
2330411100,101,영천동704-1,0,127.1132938,37.20563477
2330411600,101,영천동739-9,0,127.1222265,37.20318265
2330448000,101,산척동363,0,127.1196407,37.1702598
2330448100,101,산척동산36-17,0,127.1197282,37.17060976
2330452500,101,목동산20,0,127.1246151,37.18334166
2330452700,103,속성변화점,0,127.1235902,37.18306669
2330455800,101,방교동755-12,0,127.0892433,37.18135834
2330457300,101,방교동776-2,0,127.0914556,37.18214993
2330460600,102,영천동산21-1,0,127.0967424,37.2113466
2330462100,102,중동326-2,0,127.1338141,37.20266449
2330462900,101,반송동183-9,0,127.0724698,37.18792415
2330463700,101,반송동227-1,0,127.0652452,37.21090479
2330464100,101,반송동227,0,127.067145,37.21112977
2330464200,101,반송동228,0,127.0659952,37.21056317
2330464900,101,석우동66,0,127.0742193,37.22514487
2330465600,101,석우동77,0,127.0765441,37.2224202
2330468400,101,능동1265,0,127.0537464,37.19838116
2330469500,101,능동1272,0,127.0515091,37.19802286
